,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,amenity_Hướng nhìn đẹp mắt,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
10,https://www.airbnb.com.vn/rooms/929917279205214687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203922_0%2BUuYLlJa4808xnT&previous_page_section_name=1000,Americamura/Shinsaibashi/Dotonbori/Namba/CBD/Spot,4 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Chuo Ward, Osaka, Nhật Bản","Chuo Ward, Osaka, Osaka, Nhật Bản",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 4 khách,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu pola', 'Dầu xả pola', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Giá phơi quần áo']","['Kết nối Ethernet', 'TV']",['Chấn song cửa sổ'],"['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Sưởi – hệ thống hai cụm không ống gió']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Bếp gas', 'Lò nướng', 'Ấm đun nước nóng', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân hiên hoặc ban công riêng'],"['Bồn tắm nước nóng riêng', 'Thang máy', 'Chỗ đỗ xe có thu phí trên đường, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa']",['Không có: Camera an ninh trong nhà'],$80,,,"4,84 · 277 đánh giá","4,8","4,8","4,8","4,9","4,9","4,8",,,-$30,,
11,https://www.airbnb.com.vn/rooms/639705836870039306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1702203922_BGNOmZleKAVYHw7q&previous_page_section_name=1000,Private Rooftop Hidden Gem Studio,6 khách ·  · Phòng studio ·  · 4 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại New York, Hoa Kỳ","New York, Hoa Kỳ",,Hủy miễn phí trong 48 giờ.,Tối đa 6 khách,,,,,,,,,,,,,,$148,$98,$118,"4,86 · 136 đánh giá","4,9","4,8","4,9","4,9","4,9","4,7",,,,,
12,https://www.airbnb.com.vn/rooms/48033351?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203922_ItfPGXJPDmq4olrY&previous_page_section_name=1000,"Phòng tắm chung, 2 phút đi bộ đến tàu điện ngầm Jalan Besar",2 khách ·  · Phòng studio ·  · 2 giường ·  · 1 phòng tắm chung,Phòng tại khách sạn boutique tại Little India,"Little India, Singapore",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Đồ nấu ăn cơ bản'],['Lối vào riêng'],,,"['Tự nhận phòng', 'Khóa thông minh']","['Không có: Camera an ninh trong nhà', 'Không có: Bếp', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$70,,,"4,40 · 475 đánh giá","4,3","4,5","4,6","4,7","4,7","4,4",,,,,
13,https://www.airbnb.com.vn/rooms/42409434?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203922_4Vh%2FiskAbc1vWmMg&previous_page_section_name=1000,Khách sạn Burlington,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Los Angeles, California, Hoa Kỳ","Los Angeles, California, Hoa Kỳ",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']",,,['Hệ thống sưởi'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy rửa chén bát', 'Bếp', 'Lò nướng', 'Máy pha cà phê']",,"['Sân hiên hoặc ban công chung', 'Nội thất ngoài trời']","['Miễn phí đỗ xe trên đường/phố', 'Thiết bị sạc xe điện', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Bàn phím']","['Không có: TV', 'Không có: Máy giặt', 'Không có: Điều hòa nhiệt độ', 'Không có: Lối vào riêng']",$78,$30,$59,"4,67 · 2.643 đánh giá","4,8","4,8","4,8","4,8","4,1","4,6",['Hướng nhìn ra đường chân trời thành phố'],,,,
14,https://www.airbnb.com.vn/rooms/986128835293749913?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203922_i%2Br%2FurlPGZ8Vwa90&previous_page_section_name=1000,2BR infinity pool @ Beacon,5 khách ·  · 2 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại George Town, Malaysia","George Town, Pulau Pinang, Malaysia",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 5 khách,"['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],['Sân chơi ngoài trời'],"['Điều hòa nhiệt độ', 'Quạt trần']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Ấm đun nước nóng', 'Bàn ăn']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Phòng xông hơi chung', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Nhà một tầng']",['Cho phép ở dài hạn'],"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$69,$11,$50,,,,,,,,,,,,
15,https://www.airbnb.com.vn/rooms/663272282290556235?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1702203922_zg8LBcRcu9IAH6v6&previous_page_section_name=1000,Ichiyu Hotel Asakusa-Deluxe Twin #03,2 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm riêng,"Phòng tại khách sạn boutique tại Taito City, Nhật Bản","Taito City, Tokyo, Nhật Bản",,Hủy miễn phí trước 27 thg 1.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Nước nóng', 'Sữa tắm']","['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là']",,,"['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Tủ lạnh', 'Lò vi sóng', 'Ấm đun nước nóng']",,,['Thang máy'],"['Cho phép gửi hành lý', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Bếp', 'Không có: TV', 'Không có: Máy giặt', 'Không có: Lối vào riêng']",$88,,,"4,73 · 352 đánh giá","4,8","4,8","4,8","4,8","4,5","4,7",['Hướng nhìn ra đường chân trời thành phố'],,-$23,,
16,https://www.airbnb.com.vn/rooms/667316357375615620?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-07&check_out=2024-01-12&source_impression_id=p3_1702203922_zfDxEoYvYr6%2Bmkik&previous_page_section_name=1000,"Phòng JG Sohotel Eco Queen tại Soho, ít ngứa",2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng tại khách sạn tại New York, Hoa Kỳ","New York, Hoa Kỳ",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Két sắt']",['TV với truyền hình cáp tiêu chuẩn'],,"['Máy điều hòa không khí gắn trên cửa sổ', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],['Tủ lạnh mini'],,,['Thang máy'],"['Cho phép gửi hành lý', 'Tự nhận phòng', 'Bàn phím']","['Không có: Bếp', 'Không có: Máy giặt', 'Không có: Lối vào riêng']",$99,$40,,"4,71 · 282 đánh giá","4,7","4,7","4,8","4,8","4,8","4,5",,,,,
17,https://www.airbnb.com.vn/rooms/53827863?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203922_n60fkVsa3LN%2F1tVE&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,https://www.airbnb.com.vn/rooms/879959317309815514?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203924_SFpY%2Bk7WYbiT%2BxgQ&previous_page_section_name=1000,Máy chiếu + Bồn tắm + Netflix,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,,,,,,,,,,,,,$21,$10,,"4,77 · 128 đánh giá","4,8","4,8","4,8","4,9","4,7","4,8",,,,,
19,https://www.airbnb.com.vn/rooms/42141493?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1523233612&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702203924_0ByRBC97ip0P%2FoWp&previous_page_section_name=1000,"Chỗ ở một phòng ngủ đáng yêu tại Quận 1, TP.HCM",,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 12 thg 12.",Tối đa 2 khách,,,,,,,,,,,,,,$20,$5,$15,"4,86 · 29 đánh giá",,,,,,,,,,,
20,https://www.airbnb.com.vn/rooms/40293828?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-15&check_out=2023-12-20&source_impression_id=p3_1702203924_FpXImKMW5dMMSSx6&previous_page_section_name=1000,LUAS Cosy Home - The Luxurious Chinatown Hideaway,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà tại Quận 5, Việt Nam","Quận 5, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,,,,,,,,,,,,,,$24,,$17,,,,,,,,,,,,
21,https://www.airbnb.com.vn/rooms/954004163324004866?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203924_RuH1nrhBNsXUeewA&previous_page_section_name=1000,"Căn hộ nội thất cao cấp 2 phòng ngủ, đầy đủ tiện nghi",4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 4 khách,,,,,,,,,,,,,,$70,$10,$51,"5,0 · 3 đánh giá","5,0","4,7","5,0","5,0","5,0","4,3",,,,,
22,https://www.airbnb.com.vn/rooms/841750375163119138?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203924_mEiIKyhVVq87X7Ab&previous_page_section_name=1000,Giường đôi có Wi-Fi + Phòng tắm,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Phòng riêng tại căn hộ cho thuê tại Quận 1, Việt Nam",,,,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV với truyền hình cáp tiêu chuẩn', 'Thiết bị tập thể dục', 'Sách và ấn phẩm để đọc']","['Ghế ăn cho bé', 'Đề xuất người trông trẻ']","['Điều hòa nhiệt độ', 'Quạt trần', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Ấm đun nước nóng']",['Hiệu giặt ủi tự động gần đây'],['Sân hiên hoặc ban công chung'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy', 'Thiết bị sạc xe điện', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",,$20,$4,$15,,,,,,,,['Hướng nhìn ra đường chân trời thành phố'],,,,
23,https://www.airbnb.com.vn/rooms/774388211430321952?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1539426623&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702203924_xxnIqaVqaX1qr2ST&previous_page_section_name=1000,"201 Phòng xinh, sạch sẽ, có ban công yên tĩnh",1 giường king ·  · Phòng tắm riêng tách biệt,Phòng tại Việt Nam,"Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp điện', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']",,"['Sân hoặc ban công', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']",['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$20,,$14,,,,,,,,['Hướng nhìn ra đường chân trời thành phố'],,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']",
24,https://www.airbnb.com.vn/rooms/20891738?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=553907292&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203924_m9Tiz52GjLYc5Re2&previous_page_section_name=1000,Sống cùng gia đình bản xứ 37 AD,2 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 5, Việt Nam","Quận 5, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 3 khách,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt – Trong tòa nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối']",['TV với truyền hình cáp tiêu chuẩn'],,"['Điều hòa nhiệt độ', 'Quạt cầm tay']",,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp']",,['Sân hoặc ban công'],,"['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Chủ nhà chào đón bạn']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$15,,$10,,,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']",
25,https://www.airbnb.com.vn/rooms/1039101587476573729?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203924_W7TxEe9CnYCtwXCA&previous_page_section_name=1000,Đặt sớm cho Big Promo_D5 APT,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Cho phép hút thuốc'],"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$27,,$19,,,,,,,,,,,,
26,https://www.airbnb.com.vn/rooms/951320442528121434?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-02&check_out=2024-01-07&source_impression_id=p3_1702203924_Y3KzcfyVCioaF6in&previous_page_section_name=1000,Căn hộ 2 phòng ngủ hiện đại và quyến rũ * Hồ bơi ở Quận 5,5 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 28 thg 12.,Tối đa 5 khách,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo và tủ ngăn kéo']",['TV'],,['Hệ thống điều hòa trung tâm'],"['Máy báo khói', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng bằng thép không gỉ', 'Ấm đun nước nóng', 'Máy nướng bánh mỳ', 'Khay nướng bánh', 'Bàn ăn', 'Cà phê']",,['Sân hiên hoặc ban công riêng'],"['Bể bơi Chung trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, nước nóng, vô cực', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$64,,$45,"5,0 · 4 đánh giá","4,8","5,0","5,0","5,0","4,8","4,8",['Hướng nhìn ra hồ bơi'],,,,
27,https://www.airbnb.com.vn/rooms/1025837215291688153?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1781408031&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203924_6caxdA9dgkMb28gf&previous_page_section_name=1000,Tropical House D5 (Garden Rooftop),1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,"['Máy giặt', 'Máy sấy quần áo']","['Đàn piano', 'Thiết bị tập thể dục']","['Bộ dụng cụ ăn uống cho trẻ em', 'Các trò chơi với bảng/bàn cờ']",['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",,"['Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']",,"['Cho phép thú cưng', 'Cho phép hút thuốc', 'Tự nhận phòng', 'Bàn phím']","['Không có: TV', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$20,,$14,1 đánh giá,,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bộ sơ cứu']",
28,https://www.airbnb.com.vn/rooms/790263858980791669?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702203924_9PFznUQfFeNwb1FR&previous_page_section_name=1000,Căn hộ Lucky Palace Quận 6,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 2 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản,"Toàn bộ căn hộ cho thuê tại Quận 6, Việt Nam","Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 12 thg 12.",Tối đa 2 khách,"['Máy sấy tóc', 'Nước nóng']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', '75"" HDTV với Netflix', 'Thiết bị tập thể dục']",,"['Hệ thống điều hòa trung tâm', 'Quạt trần']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Panasonic', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ Bosch', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Bàn ăn']",['Lối vào khu nghỉ dưỡng'],"['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời']","['Bể bơi Chung trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$60,$6,$43,"4,77 · 35 đánh giá","4,7","4,9","4,9","4,9","4,7","4,7",['Hướng nhìn ra đường chân trời thành phố'],,,,
